seq_id	sample	nread
LPHTC563-21	GCD75J	30
LPHTC564-21	GCD75J	21
LPHTC565-21	GCD75J	3
LPHTC566-21	GCD75J	9
LPHTC567-21	GCD75J	7
LPHTC568-21	GCD75J	21
LPHTC569-21	GCD75J	13
LPHTC570-21	GCD75J	4
LPHTC571-21	GCD75J	6
LPHTC572-21	GCD75J	26
LPHTC573-21	GCD75J	18
LPHTC574-21	GCD75J	25
LPHTC575-21	GCD75J	19
LPHTC576-21	GCD75J	8
LPHTC577-21	GCD75J	33
LPHTC578-21	GCD75J	15
LPHTC579-21	GCD75J	13
LPHTC580-21	GCD75J	16
LPHTC581-21	GCD75J	9
LPHTC582-21	GCD75J	23
LPHTC583-21	GCD75J	20
LPHTC584-21	GCD75J	30
LPHTC585-21	GCD75J	14
LPHTC586-21	GCD75J	16
LPHTC587-21	GCD75J	22
LPHTC588-21	GCD75J	27
LPHTC589-21	GCD75J	14
LPHTC590-21	GCD75J	27
LPHTC591-21	GCD75J	19
LPHTC592-21	GCD75J	3
LPHTC593-21	GCD75J	16
LPHTC594-21	GCD75J	15
LPHTC595-21	GCD75J	10
LPHTC596-21	GCD75J	21
LPHTC597-21	GCD75J	9
LPHTC598-21	GCD75J	17
LPHTC599-21	GCD75J	11
LPHTC600-21	GCD75J	30
LPHTC601-21	GCD75J	24
LPHTC602-21	GCD75J	17
LPHTC603-21	GCD75J	19
LPHTC604-21	GCD75J	21
LPHTC605-21	GCD75J	21
LPHTC606-21	GCD75J	23
LPHTC607-21	GCD75J	12
LPHTC608-21	GCD75J	14
LPHTC609-21	GCD75J	21
LPHTC610-21	GCD75J	27
LPHTC611-21	GCD75J	14
LPHTC612-21	GCD75J	32
LPHTC613-21	GCD75J	41
LPHTC614-21	GCD75J	28
LPHTC615-21	GCD75J	22
LPHTC616-21	GCD75J	14
LPHTC617-21	GCD75J	20
LPHTC618-21	GCD75J	28
LPHTC619-21	GCD75J	17
LPHTC620-21	GCD75J	19
LPHTC621-21	GCD75J	22
LPHTC622-21	GCD75J	14
LPHTC623-21	GCD75J	34
LPHTC624-21	GCD75J	42
LPHTC625-21	GCD75J	20
LPHTC626-21	GCD75J	21
LPHTC627-21	GCD75J	23
LPHTC628-21	GCD75J	21
LPHTC629-21	GCD75J	20
LPHTC630-21	GCD75J	16
LPHTC631-21	GCD75J	23
LPHTC632-21	GCD75J	14
LPHTC633-21	GCD75J	14
LPHTC634-21	GCD75J	34
LPHTC635-21	GCD75J	31
LPHTC636-21	GCD75J	28
LPHTC637-21	GCD75J	26
LPHTC638-21	GCD75J	9
LPHTC639-21	GCD75J	26
LPHTC640-21	GCD75J	21
LPHTC641-21	GCD75J	8
LPHTC642-21	GCD75J	28
LPHTC643-21	GCD75J	3
LPHTC644-21	GCD75J	17
LPHTC645-21	GCD75J	16
LPHTC646-21	GCD75J	19
LPHTC647-21	GCD75J	20
LPHTC648-21	GCD75J	27
LPHTC649-21	G281YO	18
LPHTC650-21	G281YO	15
LPHTC651-21	G281YO	11
LPHTC652-21	G281YO	16
LPHTC653-21	G281YO	21
LPHTC654-21	G281YO	17
LPHTC655-21	G281YO	4
LPHTC656-21	G281YO	8
LPHTC657-21	G281YO	12
LPHTC658-21	G281YO	9
LPHTC659-21	G281YO	13
LPHTC660-21	G281YO	12
LPHTC661-21	G281YO	15
LPHTC662-21	G281YO	15
LPHTC663-21	G281YO	13
LPHTC664-21	G281YO	13
LPHTC665-21	G281YO	14
LPHTC666-21	G281YO	14
LPHTC667-21	G281YO	11
LPHTC668-21	G281YO	18
LPHTC669-21	G281YO	15
LPHTC670-21	G281YO	16
LPHTC671-21	G281YO	10
LPHTC672-21	G281YO	18
LPHTC673-21	G281YO	15
LPHTC674-21	G281YO	10
LPHTC675-21	G281YO	7
LPHTC676-21	G281YO	13
LPHTC677-21	G281YO	7
LPHTC678-21	G281YO	11
LPHTC679-21	G281YO	9
LPHTC680-21	G281YO	13
LPHTC681-21	G281YO	14
LPHTC683-21	G281YO	6
LPHTC684-21	G281YO	10
LPHTC685-21	G281YO	11
LPHTC686-21	G281YO	10
LPHTC687-21	G281YO	10
LPHTC688-21	G281YO	17
LPHTC689-21	G281YO	11
LPHTC690-21	G281YO	11
LPHTC691-21	G281YO	10
LPHTC692-21	G281YO	5
LPHTC693-21	G281YO	10
LPHTC694-21	G281YO	7
LPHTC695-21	G281YO	20
LPHTC696-21	G281YO	12
LPHTC697-21	G281YO	5
LPHTC698-21	G281YO	3
LPHTC699-21	G281YO	13
LPHTC700-21	G281YO	17
LPHTC701-21	G281YO	15
LPHTC702-21	G281YO	20
LPHTC703-21	G281YO	9
LPHTC704-21	G281YO	17
LPHTC705-21	G281YO	12
LPHTC706-21	G281YO	17
LPHTC707-21	G281YO	18
LPHTC708-21	G281YO	16
LPHTC709-21	G281YO	13
LPHTC710-21	G281YO	16
LPHTC711-21	G281YO	14
LPHTC712-21	G281YO	14
LPHTC713-21	G281YO	7
LPHTC714-21	G281YO	12
LPHTC715-21	G281YO	6
LPHTC716-21	G281YO	5
LPHTC717-21	G281YO	13
LPHTC718-21	G281YO	15
LPHTC719-21	G281YO	20
LPHTC720-21	G281YO	19
LPHTC721-21	G281YO	12
LPHTC722-21	G281YO	16
LPHTC723-21	G281YO	7
LPHTC724-21	G281YO	9
LPHTC725-21	G281YO	11
LPHTC726-21	G281YO	13
LPHTC727-21	G281YO	13
LPHTC728-21	G281YO	7
LPHTC729-21	G281YO	12
LPHTC730-21	G281YO	10
LPHTC731-21	G281YO	10
LPHTC732-21	G281YO	8
LPHTC733-21	G281YO	16
LPHTC734-21	G281YO	6
LPHTC735-21	G281YO	16
LPHTC736-21	G281YO	8
LPHTC737-21	G281YO	11
LPHTC738-21	G281YO	16
LPHTC739-21	G281YO	8
LPHTC740-21	G281YO	13
LPHTC741-21	G281YO	7
LPHTC742-21	G281YO	14
LPHTC743-21	G281YO	19
LPHTC744-21	G281YO	17
LPHTC745-21	G281YO	15
LPHTC746-21	G281YO	13
LPHTC747-21	G281YO	17
LPHTC748-21	G281YO	8
LPHTC749-21	G281YO	5
LPHTC750-21	G281YO	18
LPHTC751-21	G281YO	16
LPHTC752-21	G281YO	18
LPHTC753-21	G281YO	15
LPHTC754-21	G281YO	14
LPHTC755-21	G281YO	16
LPHTC756-21	G281YO	7
LPHTC757-21	G281YO	8
LPHTC758-21	G281YO	20
LPHTC759-21	G281YO	8
LPHTC760-21	G281YO	18
LPHTC761-21	G281YO	12
LPHTC762-21	G281YO	30
LPHTC763-21	G281YO	14
LPHTC764-21	G281YO	6
LPHTC765-21	G281YO	9
LPHTC766-21	G281YO	16
LPHTC767-21	G281YO	8
LPHTC768-21	G281YO	12
LPHTC769-21	G281YO	15
LPHTC770-21	G281YO	8
LPHTC771-21	G281YO	9
LPHTC772-21	G281YO	8
LPHTC773-21	G281YO	11
LPHTC774-21	G281YO	17
LPHTC775-21	G281YO	14
LPHTC776-21	G281YO	8
LPHTC777-21	G281YO	7
LPHTC778-21	G281YO	16
LPHTC779-21	G281YO	5
LPHTC780-21	G281YO	8
LPHTC781-21	G281YO	17
LPHTC782-21	G281YO	10
LPHTC783-21	G281YO	18
LPHTC784-21	G281YO	8
LPHTC785-21	G281YO	11
LPHTC786-21	G281YO	9
LPHTC787-21	G281YO	13
LPHTC788-21	G281YO	10
LPHTC789-21	G281YO	21
LPHTC790-21	G281YO	10
LPHTC791-21	G281YO	22
LPHTC792-21	G281YO	12
LPHTC793-21	G281YO	14
LPHTC794-21	G281YO	12
LPHTC795-21	G281YO	17
LPHTC796-21	G281YO	3
LPHTC797-21	G281YO	13
LPHTC798-21	G281YO	10
LPHTC799-21	G281YO	6
LPHTC800-21	G281YO	8
LPHTC801-21	G281YO	7
LPHTC802-21	G281YO	13
LPHTC803-21	G281YO	11
LPHTC804-21	G281YO	3
LPHTC805-21	G281YO	9
LPHTC806-21	G281YO	15
LPHTC807-21	G281YO	17
LPHTC808-21	G281YO	18
LPHTC809-21	G281YO	15
LPHTC810-21	G281YO	15
LPHTC811-21	G281YO	15
LPHTC812-21	G281YO	13
LPHTC813-21	G281YO	19
LPHTC814-21	G281YO	13
LPHTC815-21	G281YO	18
LPHTC816-21	G281YO	8
LPHTC817-21	G281YO	13
LPHTC818-21	G281YO	11
LPHTC819-21	G281YO	13
LPHTC820-21	G281YO	8
LPHTC821-21	G281YO	11
LPHTC822-21	G281YO	11
LPHTC824-21	G281YO	10
LPHTC825-21	G281YO	12
LPHTC826-21	G281YO	14
LPHTC827-21	G281YO	8
LPHTC828-21	G281YO	38
LPHTC829-21	G281YO	11
LPHTC830-21	G281YO	17
LPHTC831-21	G281YO	29
LPHTC832-21	G281YO	8
LPHTC833-21	G281YO	29
LPHTC834-21	G281YO	17
LPHTC835-21	G281YO	25
LPHTC836-21	G281YO	9
LPHTC837-21	G281YO	17
LPHTC838-21	G281YO	13
LPHTC839-21	G281YO	43
LPHTC840-21	G281YO	4
LPHTC841-21	G281YO	27
LPHTC842-21	G281YO	28
LPHTC843-21	G281YO	34
LPHTC844-21	G281YO	24
LPHTC845-21	G281YO	11
LPHTC846-21	G281YO	34
LPHTC847-21	G281YO	6
LPHTC848-21	G281YO	24
LPHTC849-21	G281YO	27
LPHTC850-21	G281YO	20
LPHTC851-21	G281YO	45
LPHTC852-21	G281YO	40
LPHTC853-21	G281YO	26
LPHTC854-21	G281YO	19
LPHTC855-21	G281YO	29
LPHTC856-21	G281YO	23
LPHTC857-21	G281YO	18
LPHTC859-21	G281YO	27
LPHTC860-21	G281YO	22
LPHTC861-21	G281YO	23
LPHTC862-21	G281YO	28
LPHTC863-21	G281YO	15
LPHTC864-21	G281YO	21
LPHTC865-21	G281YO	16
LPHTC866-21	G281YO	13
LPHTC867-21	G281YO	22
LPHTC868-21	G281YO	18
LPHTC869-21	G281YO	17
LPHTC870-21	G281YO	18
LPHTC871-21	G281YO	37
LPHTC872-21	G281YO	28
LPHTC873-21	G281YO	23
LPHTC874-21	G281YO	22
LPHTC875-21	G281YO	28
LPHTC876-21	G281YO	22
LPHTC877-21	G281YO	26
LPHTC878-21	G281YO	20
LPHTC879-21	G281YO	40
LPHTC880-21	G281YO	13
LPHTC881-21	G281YO	15
LPHTC882-21	G281YO	14
LPHTC883-21	G281YO	11
LPHTC884-21	G281YO	12
LPHTC885-21	G281YO	18
LPHTC886-21	G281YO	30
LPHTC887-21	G281YO	10
LPHTC888-21	G281YO	31
LPHTC889-21	G281YO	29
LPHTC890-21	G281YO	25
LPHTC891-21	G281YO	15
LPHTC892-21	G281YO	18
LPHTC893-21	G281YO	28
LPHTC894-21	G281YO	17
LPHTC895-21	G281YO	26
LPHTC896-21	G281YO	18
LPHTC897-21	G281YO	18
LPHTC898-21	G281YO	25
LPHTC899-21	G281YO	22
LPHTC900-21	G281YO	23
LPHTC901-21	G281YO	6
LPHTC902-21	G281YO	28
LPHTC903-21	G281YO	15
LPHTC904-21	G281YO	18
LPHTC905-21	G281YO	23
LPHTC906-21	G281YO	27
LPHTC907-21	G281YO	33
LPHTC908-21	G281YO	19
LPHTC909-21	G281YO	11
LPHTC910-21	G281YO	28
LPHTC911-21	G281YO	16
LPHTC912-21	G281YO	22
LPHTC913-21	G281YO	24
LPHTC914-21	G281YO	19
LPHTC915-21	G281YO	31
LPHTC916-21	G281YO	27
LPHTC917-21	G281YO	32
LPHTC918-21	G281YO	25
LPHTC919-21	G281YO	18
LPHTC920-21	G281YO	26
LPHTC921-21	G281YO	21
LPHTC922-21	G281YO	40
LPHTC923-21	G281YO	22
LPHTC924-21	G281YO	14
LPHTC925-21	G281YO	18
LPHTC926-21	G281YO	23
LPHTC927-21	G281YO	12
LPHTC928-21	G281YO	19
LPHTC929-21	G281YO	22
LPHTC930-21	G281YO	13
LPHTC931-21	G281YO	22
LPHTC932-21	G281YO	29
LPHTC933-21	G281YO	9
LPHTC934-21	G281YO	37
LPHTC935-21	G281YO	8
LPHTC936-21	G281YO	9
LPHTC937-21	G281YO	5
LPHTC938-21	G281YO	12
LPHTC939-21	G281YO	12
LPHTC940-21	G281YO	22
LPHTC941-21	G281YO	28
LPHTC942-21	G281YO	4
LPHTC943-21	G281YO	16
LPHTC944-21	G281YO	16
LPHTC945-21	G281YO	9
LPHTC946-21	G281YO	18
LPHTC947-21	G281YO	18
LPHTC948-21	G281YO	15
LPHTC949-21	G281YO	13
LPHTC950-21	G281YO	20
LPHTC951-21	G281YO	17
LPHTC952-21	G281YO	10
LPHTC953-21	G281YO	20
LPHTC954-21	G281YO	31
LPHTC955-21	G281YO	9
LPHTC956-21	G281YO	13
LPHTC957-21	G281YO	25
LPHTC958-21	G281YO	28
LPHTC959-21	G281YO	8
LPHTC960-21	G281YO	25
LPHTC961-21	G281YO	21
LPHTC962-21	G281YO	27
LPHTC963-21	G281YO	27
LPHTC964-21	G281YO	15
LPHTC965-21	G281YO	23
LPHTC966-21	G281YO	21
LPHTC967-21	G281YO	22
LPHTC968-21	G281YO	9
LPHTC970-21	G281YO	22
LPHTC971-21	G281YO	21
LPHTC972-21	G281YO	28
LPHTC973-21	G281YO	28
LPHTC974-21	G281YO	3
LPHTC975-21	G281YO	23
LPHTC976-21	G281YO	23
LPHTC977-21	G281YO	25
LPHTC978-21	G281YO	21
LPHTC979-21	G281YO	24
LPHTC980-21	G281YO	19
LPHTC981-21	G281YO	13
LPHTC982-21	G281YO	17
LPHTC983-21	G281YO	27
LPHTC984-21	G281YO	23
LPHTC985-21	G281YO	19
LPHTC986-21	G281YO	15
LPHTC987-21	G281YO	15
LPHTC988-21	G281YO	28
LPHTC989-21	G281YO	24
LPHTC990-21	G281YO	25
LPHTC991-21	G281YO	24
LPHTC992-21	G281YO	5
LPHTC993-21	G281YO	18
LPHTC994-21	G281YO	26
LPHTC995-21	G281YO	17
LPHTC996-21	G281YO	24
LPHTC997-21	G281YO	33
LPHTC998-21	G281YO	23
LPHTC999-21	G281YO	30
LPHTD001-21	GUSA7Z	25
LPHTD002-21	GUSA7Z	23
LPHTD003-21	GUSA7Z	32
LPHTD004-21	GUSA7Z	32
LPHTD005-21	GUSA7Z	18
LPHTD006-21	GUSA7Z	25
LPHTD007-21	GUSA7Z	16
LPHTD008-21	GUSA7Z	26
LPHTD009-21	GUSA7Z	37
LPHTD010-21	GUSA7Z	40
LPHTD011-21	GUSA7Z	26
LPHTD012-21	GUSA7Z	19
LPHTD013-21	GUSA7Z	30
LPHTD014-21	GUSA7Z	31
LPHTD015-21	GUSA7Z	23
LPHTD016-21	GUSA7Z	24
LPHTD017-21	GUSA7Z	5
LPHTD018-21	GUSA7Z	43
LPHTD019-21	GUSA7Z	20
LPHTD020-21	GUSA7Z	27
LPHTD021-21	GUSA7Z	18
LPHTD022-21	GUSA7Z	32
LPHTD023-21	GUSA7Z	17
LPHTD024-21	GUSA7Z	30
LPHTD025-21	GUSA7Z	27
LPHTD026-21	GUSA7Z	29
LPHTD027-21	GUSA7Z	39
LPHTD028-21	GUSA7Z	17
LPHTD029-21	GUSA7Z	31
LPHTD030-21	GUSA7Z	28
LPHTD031-21	GUSA7Z	33
LPHTD032-21	GUSA7Z	23
LPHTD033-21	GUSA7Z	7
LPHTD034-21	GUSA7Z	9
LPHTD035-21	GUSA7Z	31
LPHTD036-21	GUSA7Z	38
LPHTD037-21	GUSA7Z	35
LPHTD038-21	GUSA7Z	22
LPHTD039-21	GUSA7Z	14
LPHTD040-21	GUSA7Z	17
LPHTD041-21	GUSA7Z	31
LPHTD042-21	GUSA7Z	31
LPHTD043-21	GUSA7Z	32
LPHTD044-21	GUSA7Z	29
LPHTD045-21	GUSA7Z	21
LPHTD046-21	GUSA7Z	30
LPHTD047-21	GUSA7Z	30
LPHTD048-21	GUSA7Z	19
LPHTD049-21	GUSA7Z	21
LPHTD050-21	GUSA7Z	14
LPHTD051-21	GUSA7Z	10
LPHTD052-21	GUSA7Z	26
LPHTD053-21	GUSA7Z	28
LPHTD054-21	GUSA7Z	20
LPHTD055-21	GUSA7Z	22
LPHTD056-21	GUSA7Z	23
LPHTD057-21	GUSA7Z	27
LPHTD058-21	GUSA7Z	36
LPHTD059-21	GUSA7Z	18
LPHTD060-21	GUSA7Z	36
LPHTD061-21	GUSA7Z	31
LPHTD062-21	GUSA7Z	20
LPHTD063-21	GUSA7Z	29
LPHTD064-21	GUSA7Z	34
LPHTD065-21	GUSA7Z	31
LPHTD066-21	GUSA7Z	28
LPHTD067-21	GUSA7Z	34
LPHTD068-21	GUSA7Z	28
LPHTD069-21	GUSA7Z	35
LPHTD070-21	GUSA7Z	34
LPHTD071-21	GUSA7Z	35
LPHTD072-21	GUSA7Z	42
LPHTD073-21	GUSA7Z	27
LPHTD075-21	GUSA7Z	21
LPHTD076-21	GUSA7Z	6
LPHTD077-21	GUSA7Z	25
LPHTD078-21	GUSA7Z	29
LPHTD079-21	GUSA7Z	29
LPHTD080-21	GUSA7Z	25
LPHTD081-21	GUSA7Z	24
LPHTD082-21	GUSA7Z	28
LPHTD083-21	GUSA7Z	27
LPHTD084-21	GUSA7Z	35
LPHTD085-21	GUSA7Z	31
LPHTD086-21	GUSA7Z	23
LPHTD087-21	GUSA7Z	27
LPHTD088-21	GUSA7Z	42
LPHTD089-21	GUSA7Z	19
LPHTD090-21	GUSA7Z	4
LPHTD091-21	GUSA7Z	23
LPHTD092-21	GUSA7Z	26
LPHTD093-21	GUSA7Z	6
LPHTD094-21	GUSA7Z	5
LPHTD095-21	GUSA7Z	21
LPHTD096-21	GUSA7Z	10
LPHTD097-21	GUSA7Z	15
LPHTD098-21	GUSA7Z	21
LPHTD099-21	GUSA7Z	21
LPHTD100-21	GUSA7Z	28
LPHTD101-21	GUSA7Z	36
LPHTD102-21	GUSA7Z	13
LPHTD103-21	GUSA7Z	5
LPHTD104-21	GUSA7Z	19
LPHTD105-21	GUSA7Z	33
LPHTD106-21	GUSA7Z	24
LPHTD107-21	GUSA7Z	42
LPHTD108-21	GUSA7Z	13
LPHTD109-21	GUSA7Z	28
LPHTD110-21	GUSA7Z	34
LPHTD111-21	GUSA7Z	22
LPHTD112-21	GUSA7Z	34
LPHTD113-21	GUSA7Z	31
LPHTD114-21	GUSA7Z	33
LPHTD115-21	GUSA7Z	36
LPHTD116-21	GUSA7Z	38
LPHTD117-21	GUSA7Z	17
LPHTD118-21	GUSA7Z	32
LPHTD119-21	GUSA7Z	28
LPHTD120-21	GUSA7Z	27
LPHTD121-21	GUSA7Z	23
LPHTD123-21	GUSA7Z	21
LPHTD124-21	GUSA7Z	46
LPHTD125-21	GUSA7Z	10
LPHTD126-21	GUSA7Z	23
LPHTD127-21	GUSA7Z	27
LPHTD128-21	GUSA7Z	26
LPHTD129-21	GUSA7Z	16
LPHTD130-21	GUSA7Z	25
LPHTD131-21	GUSA7Z	26
LPHTD132-21	GUSA7Z	28
LPHTD133-21	GUSA7Z	4
LPHTD134-21	GUSA7Z	26
LPHTD135-21	GUSA7Z	32
LPHTD136-21	GUSA7Z	10
LPHTD137-21	GUSA7Z	12
LPHTD138-21	GUSA7Z	20
LPHTD139-21	GUSA7Z	3
LPHTD140-21	GUSA7Z	12
LPHTD141-21	GUSA7Z	11
LPHTD142-21	GUSA7Z	16
LPHTD143-21	GUSA7Z	17
LPHTD144-21	GUSA7Z	4
LPHTD145-21	GUSA7Z	8
LPHTD146-21	GUSA7Z	16
LPHTD147-21	GUSA7Z	31
LPHTD148-21	GUSA7Z	19
LPHTD149-21	GUSA7Z	37
LPHTD150-21	GUSA7Z	18
LPHTD151-21	GUSA7Z	31
LPHTD152-21	GUSA7Z	22
LPHTD153-21	GUSA7Z	26
LPHTD154-21	GUSA7Z	41
LPHTD155-21	GUSA7Z	27
LPHTD156-21	GUSA7Z	37
LPHTD158-21	GUSA7Z	29
LPHTD159-21	GUSA7Z	11
LPHTD160-21	GUSA7Z	8
LPHTD161-21	GUSA7Z	34
LPHTD162-21	GUSA7Z	25
LPHTD163-21	GUSA7Z	19
LPHTD164-21	GUSA7Z	16
LPHTD165-21	GUSA7Z	9
LPHTD166-21	GUSA7Z	23
LPHTD167-21	GUSA7Z	26
LPHTD168-21	GUSA7Z	24
LPHTD169-21	GUSA7Z	26
LPHTD170-21	GUSA7Z	15
LPHTD171-21	GUSA7Z	3
LPHTD173-21	GUSA7Z	19
LPHTD174-21	GUSA7Z	22
LPHTD176-21	GUSA7Z	24
LPHTD177-21	GUSA7Z	36
LPHTD178-21	GUSA7Z	7
LPHTD179-21	GUSA7Z	11
LPHTD180-21	GUSA7Z	17
LPHTD181-21	GUSA7Z	4
LPHTD182-21	GUSA7Z	31
LPHTD183-21	GUSA7Z	33
LPHTD184-21	GUSA7Z	33
LPHTD185-21	GUSA7Z	35
LPHTD186-21	GUSA7Z	39
LPHTD187-21	GUSA7Z	34
LPHTD188-21	GUSA7Z	44
LPHTD189-21	GUSA7Z	33
LPHTD190-21	GUSA7Z	40
LPHTD191-21	GUSA7Z	37
LPHTD192-21	GUSA7Z	26
LPHTD193-21	GUSA7Z	26
LPHTD194-21	GUSA7Z	38
LPHTD195-21	GUSA7Z	1
LPHTD196-21	GUSA7Z	3
LPHTD197-21	GUSA7Z	22
LPHTD198-21	GUSA7Z	34
LPHTD199-21	GUSA7Z	23
LPHTD200-21	GUSA7Z	34
LPHTD201-21	GUSA7Z	24
LPHTD202-21	GUSA7Z	10
LPHTD203-21	GUSA7Z	30
LPHTD204-21	GUSA7Z	24
LPHTD205-21	GUSA7Z	17
LPHTD206-21	GUSA7Z	25
LPHTD207-21	GUSA7Z	39
LPHTD208-21	GUSA7Z	36
LPHTD209-21	GUSA7Z	23
LPHTD210-21	GUSA7Z	41
LPHTD211-21	GUSA7Z	30
LPHTD212-21	GUSA7Z	36
LPHTD213-21	GUSA7Z	23
LPHTD214-21	GUSA7Z	9
LPHTD215-21	GUSA7Z	20
LPHTD216-21	GUSA7Z	27
LPHTD217-21	GUSA7Z	25
LPHTD218-21	GUSA7Z	39
LPHTD219-21	GUSA7Z	34
LPHTD220-21	GUSA7Z	34
LPHTD221-21	GUSA7Z	32
LPHTD222-21	GUSA7Z	19
LPHTD223-21	GUSA7Z	33
LPHTD224-21	GUSA7Z	21
LPHTD225-21	GUSA7Z	36
LPHTD226-21	GUSA7Z	3
LPHTD227-21	GUSA7Z	36
LPHTD228-21	GUSA7Z	18
LPHTD230-21	GUSA7Z	25
LPHTD231-21	GUSA7Z	33
LPHTD232-21	GUSA7Z	25
LPHTD233-21	GUSA7Z	35
LPHTD234-21	GUSA7Z	16
LPHTD235-21	GUSA7Z	27
LPHTD236-21	GUSA7Z	35
LPHTD237-21	GUSA7Z	28
LPHTD238-21	GUSA7Z	18
LPHTD239-21	GUSA7Z	7
LPHTD240-21	GUSA7Z	23
LPHTD241-21	GUSA7Z	28
LPHTD242-21	GUSA7Z	32
LPHTD243-21	GUSA7Z	34
LPHTD244-21	GUSA7Z	30
LPHTD245-21	GUSA7Z	26
LPHTD246-21	GUSA7Z	25
LPHTD247-21	GUSA7Z	20
LPHTD248-21	GUSA7Z	23
LPHTD249-21	GUSA7Z	35
LPHTD250-21	GUSA7Z	4
LPHTD251-21	GUSA7Z	29
LPHTD252-21	GUSA7Z	32
LPHTD253-21	GUSA7Z	20
LPHTD254-21	GUSA7Z	25
LPHTD255-21	GUSA7Z	25
LPHTD256-21	GUSA7Z	31
LPHTD257-21	GUSA7Z	24
LPHTD258-21	GUSA7Z	18
LPHTD259-21	GUSA7Z	5
LPHTD260-21	GUSA7Z	27
LPHTD261-21	GUSA7Z	27
LPHTD262-21	GUSA7Z	20
LPHTD263-21	GUSA7Z	18
LPHTD264-21	GUSA7Z	30
LPHTD265-21	GUSA7Z	33
LPHTD266-21	GUSA7Z	30
LPHTD267-21	GUSA7Z	31
LPHTD268-21	GUSA7Z	38
LPHTD269-21	GUSA7Z	25
LPHTD270-21	GUSA7Z	32
LPHTD271-21	GUSA7Z	27
LPHTD272-21	GUSA7Z	42
LPHTD273-21	GUSA7Z	26
LPHTD274-21	GUSA7Z	21
LPHTD275-21	GUSA7Z	41
LPHTD276-21	GUSA7Z	31
LPHTD277-21	GUSA7Z	30
LPHTD278-21	GUSA7Z	28
LPHTD279-21	GUSA7Z	30
LPHTD280-21	GUSA7Z	23
LPHTD281-21	GUSA7Z	34
LPHTD282-21	GUSA7Z	20
LPHTD283-21	GUSA7Z	16
LPHTD284-21	GUSA7Z	33
LPHTD285-21	GUSA7Z	26
LPHTD286-21	GUSA7Z	26
LPHTD287-21	GUSA7Z	17
LPHTD288-21	GUSA7Z	24
LPHTD289-21	GUSA7Z	9
LPHTD290-21	GUSA7Z	7
LPHTD291-21	GUSA7Z	19
LPHTD292-21	GUSA7Z	20
LPHTD293-21	GUSA7Z	29
LPHTD294-21	GUSA7Z	22
LPHTD295-21	GUSA7Z	22
LPHTD296-21	GUSA7Z	23
LPHTD297-21	GUSA7Z	20
LPHTD298-21	GUSA7Z	24
LPHTD299-21	GUSA7Z	11
LPHTD300-21	GUSA7Z	16
LPHTD301-21	GUSA7Z	9
LPHTD302-21	GUSA7Z	23
LPHTD303-21	GUSA7Z	24
LPHTD304-21	GUSA7Z	32
LPHTD305-21	GUSA7Z	15
LPHTD306-21	GUSA7Z	28
LPHTD307-21	GUSA7Z	34
LPHTD308-21	GUSA7Z	25
LPHTD309-21	GUSA7Z	23
LPHTD310-21	GUSA7Z	3
LPHTD311-21	GUSA7Z	7
LPHTD312-21	GUSA7Z	32
LPHTD313-21	GUSA7Z	9
LPHTD314-21	GUSA7Z	24
LPHTD315-21	GUSA7Z	21
LPHTD316-21	GUSA7Z	28
LPHTD317-21	GUSA7Z	22
LPHTD318-21	GUSA7Z	7
LPHTD319-21	GUSA7Z	18
LPHTD320-21	GUSA7Z	34
LPHTD321-21	GUSA7Z	24
LPHTD322-21	GUSA7Z	24
LPHTD323-21	GUSA7Z	3
LPHTD324-21	GUSA7Z	29
LPHTD325-21	GUSA7Z	37
LPHTD326-21	GUSA7Z	19
LPHTD327-21	GUSA7Z	4
LPHTD328-21	GUSA7Z	21
LPHTD329-21	GUSA7Z	9
LPHTD330-21	GUSA7Z	17
LPHTD331-21	GUSA7Z	32
LPHTD332-21	GUSA7Z	28
LPHTD333-21	GUSA7Z	24
LPHTD334-21	GUSA7Z	3
LPHTD335-21	GUSA7Z	8
LPHTD337-21	GUSA7Z	31
LPHTD338-21	GUSA7Z	4
LPHTD339-21	GUSA7Z	31
LPHTD340-21	GUSA7Z	23
LPHTD341-21	GUSA7Z	28
LPHTD342-21	GUSA7Z	30
LPHTD343-21	GUSA7Z	30
LPHTD344-21	GUSA7Z	10
LPHTD345-21	GUSA7Z	26
LPHTD346-21	GUSA7Z	2
LPHTD347-21	GUSA7Z	14
LPHTD348-21	GUSA7Z	28
LPHTD349-21	GUSA7Z	21
LPHTD350-21	GUSA7Z	17
LPHTD351-21	GUSA7Z	12
LPHTD352-21	GUSA7Z	25
LPHTD353-21	GUSA7Z	16
LPHTD354-21	GUSA7Z	27
LPHTD355-21	GUSA7Z	26
LPHTD356-21	GUSA7Z	22
LPHTD357-21	GUSA7Z	10
LPHTD358-21	GUSA7Z	23
LPHTD359-21	GUSA7Z	26
LPHTD360-21	GUSA7Z	23
LPHTD361-21	GUSA7Z	26
LPHTD362-21	GUSA7Z	15
LPHTD364-21	GUSA7Z	3
LPHTD365-21	GUSA7Z	25
LPHTD366-21	GUSA7Z	22
LPHTD367-21	GUSA7Z	24
LPHTD368-21	GUSA7Z	14
LPHTD369-21	GUSA7Z	12
LPHTD370-21	GUSA7Z	19
LPHTD371-21	GUSA7Z	30
LPHTD372-21	GUSA7Z	19
LPHTD373-21	GUSA7Z	34
LPHTD374-21	GUSA7Z	8
LPHTD375-21	GUSA7Z	15
