sample	seqrun	spike_weight	site	extra	control	fastq_R1	fastq_R2
HAI_20_30B	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634665_1.fastq.gz	ERR12634665_2.fastq.gz
HAI_20_32B	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634667_2.fastq.gz	ERR12634667_1.fastq.gz
HAI_20_34B	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634668_2.fastq.gz	ERR12634668_1.fastq.gz
HAI_20_36A	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634669_2.fastq.gz	ERR12634669_1.fastq.gz
HAI_20_38A	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634670_1.fastq.gz	ERR12634670_2.fastq.gz
HAI_20_40A	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634671_1.fastq.gz	ERR12634671_2.fastq.gz
HAI_20_42B	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634672_2.fastq.gz	ERR12634672_1.fastq.gz
MAD_14A	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634673_2.fastq.gz	ERR12634673_1.fastq.gz
MAD_16B	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634674_1.fastq.gz	ERR12634674_2.fastq.gz
MAD_18A	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634675_1.fastq.gz	ERR12634675_2.fastq.gz
MAD_20A	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634676_2.fastq.gz	ERR12634676_1.fastq.gz
MAD_22A	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634678_1.fastq.gz	ERR12634678_2.fastq.gz
MAD_24B	CCDB-35028	1.189532117367169e-4	MAD	FALSE	FALSE	ERR12634679_1.fastq.gz	ERR12634679_2.fastq.gz
MAD_26B	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634680_2.fastq.gz	ERR12634680_1.fastq.gz
MAD_28A	CCDB-35028	1.1694386694386696e-4	MAD	FALSE	FALSE	ERR12634681_2.fastq.gz	ERR12634681_1.fastq.gz
MAD_30A	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634682_1.fastq.gz	ERR12634682_2.fastq.gz
MAD_32A	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634683_1.fastq.gz	ERR12634683_2.fastq.gz
MAD_34A	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634684_1.fastq.gz	ERR12634684_2.fastq.gz
MAD_36B	CCDB-35028	1.1846469752013896e-4	MAD	FALSE	FALSE	ERR12634685_2.fastq.gz	ERR12634685_1.fastq.gz
MAD_38A	CCDB-35028	1.2010889873485296e-4	MAD	FALSE	FALSE	ERR12634686_1.fastq.gz	ERR12634686_2.fastq.gz
MAD_40A	CCDB-35028	7.512019230769231e-6	MAD	FALSE	FALSE	ERR12634687_2.fastq.gz	ERR12634687_1.fastq.gz
MAD_42B	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634689_1.fastq.gz	ERR12634689_2.fastq.gz
MAD_44B	CCDB-35028	1.21542783059637e-4	MAD	FALSE	FALSE	ERR12634690_1.fastq.gz	ERR12634690_2.fastq.gz
MAD_46A	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634691_1.fastq.gz	ERR12634691_2.fastq.gz
MAD_48A	CCDB-35028	1.1862708915484792e-4	MAD	FALSE	FALSE	ERR12634692_2.fastq.gz	ERR12634692_1.fastq.gz
MAD_50A	CCDB-35028	1.20359473627902e-4	MAD	FALSE	FALSE	ERR12634693_2.fastq.gz	ERR12634693_1.fastq.gz
MAD_52B	CCDB-35028	1.2460541618209006e-4	MAD	FALSE	FALSE	ERR12634694_1.fastq.gz	ERR12634694_2.fastq.gz
MAD_54A	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634695_1.fastq.gz	ERR12634695_2.fastq.gz
MAD_56A	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634696_1.fastq.gz	ERR12634696_2.fastq.gz
MAD_58A	CCDB-35028	1.1773940345368918e-4	MAD	FALSE	FALSE	ERR12634697_2.fastq.gz	ERR12634697_1.fastq.gz
MAD_60A	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634698_2.fastq.gz	ERR12634698_1.fastq.gz
MAD_62A	CCDB-35028	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634700_1.fastq.gz	ERR12634700_2.fastq.gz
TOO_20_10A	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634701_1.fastq.gz	ERR12634701_2.fastq.gz
TOO_20_12A	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634702_2.fastq.gz	ERR12634702_1.fastq.gz
TOO_20_14B	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634703_1.fastq.gz	ERR12634703_2.fastq.gz
TOO_20_16A	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634704_2.fastq.gz	ERR12634704_1.fastq.gz
TOO_20_20A	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634705_1.fastq.gz	ERR12634705_2.fastq.gz
TOO_20_22B	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634706_1.fastq.gz	ERR12634706_2.fastq.gz
TOO_20_24A	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634707_1.fastq.gz	ERR12634707_2.fastq.gz
TOO_20_26A	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634708_2.fastq.gz	ERR12634708_1.fastq.gz
TOO_20_28B	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634709_1.fastq.gz	ERR12634709_2.fastq.gz
TOO_20_2A	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634711_1.fastq.gz	ERR12634711_2.fastq.gz
TOO_20_30A	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634712_1.fastq.gz	ERR12634712_2.fastq.gz
TOO_20_32A	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634713_1.fastq.gz	ERR12634713_2.fastq.gz
TOO_20_34A	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634714_1.fastq.gz	ERR12634714_2.fastq.gz
TOO_20_36A	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634715_1.fastq.gz	ERR12634715_2.fastq.gz
TOO_20_4A	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634716_1.fastq.gz	ERR12634716_2.fastq.gz
TOO_20_8B	CCDB-35028	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634717_2.fastq.gz	ERR12634717_1.fastq.gz
WOR_20_10A	CCDB-35028	1.201923076923077e-4	WOR	FALSE	FALSE	ERR12634718_1.fastq.gz	ERR12634718_2.fastq.gz
WOR_20_12B	CCDB-35028	1.201923076923077e-4	WOR	FALSE	FALSE	ERR12634719_2.fastq.gz	ERR12634719_1.fastq.gz
WOR_20_14A	CCDB-35028	1.2145748987854252e-4	WOR	FALSE	FALSE	ERR12634720_1.fastq.gz	ERR12634720_2.fastq.gz
WOR_20_16A	CCDB-35028	1.2145748987854252e-4	WOR	FALSE	FALSE	ERR12634722_1.fastq.gz	ERR12634722_2.fastq.gz
WOR_20_18A	CCDB-35028	1.2145748987854252e-4	WOR	FALSE	FALSE	ERR12634723_1.fastq.gz	ERR12634723_2.fastq.gz
WOR_20_22A	CCDB-35028	1.2145748987854252e-4	WOR	FALSE	FALSE	ERR12634724_1.fastq.gz	ERR12634724_2.fastq.gz
WOR_20_24A	CCDB-35028	1.2145748987854252e-4	WOR	FALSE	FALSE	ERR12634725_2.fastq.gz	ERR12634725_1.fastq.gz
WOR_20_26A	CCDB-35028	1.2145748987854252e-4	WOR	FALSE	FALSE	ERR12634726_1.fastq.gz	ERR12634726_2.fastq.gz
WOR_20_2B	CCDB-35028	1.201923076923077e-4	WOR	FALSE	FALSE	ERR12634727_2.fastq.gz	ERR12634727_1.fastq.gz
WOR_20_4A	CCDB-35028	1.201923076923077e-4	WOR	FALSE	FALSE	ERR12634728_2.fastq.gz	ERR12634728_1.fastq.gz
WOR_20_6A	CCDB-35028	1.201923076923077e-4	WOR	FALSE	FALSE	ERR12634729_1.fastq.gz	ERR12634729_2.fastq.gz
WOR_20_8B	CCDB-35028	1.201923076923077e-4	WOR	FALSE	FALSE	ERR12634730_1.fastq.gz	ERR12634730_2.fastq.gz
ZAC_20_32A	CCDB-35028	1.2027583257604104e-4	ZAC	FALSE	FALSE	ERR12634731_1.fastq.gz	ERR12634731_2.fastq.gz
ZAC_20_34A	CCDB-35028	1.2035947362790204e-4	ZAC	FALSE	FALSE	ERR12634734_2.fastq.gz	ERR12634734_1.fastq.gz
ARM_20_11A	CCDB-35029	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634735_2.fastq.gz	ERR12634735_1.fastq.gz
ARM_20_13A	CCDB-35029	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634736_2.fastq.gz	ERR12634736_1.fastq.gz
ARM_20_15A	CCDB-35029	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634737_1.fastq.gz	ERR12634737_2.fastq.gz
ARM_20_17B	CCDB-35029	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634738_2.fastq.gz	ERR12634738_1.fastq.gz
ARM_20_19A	CCDB-35029	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634739_1.fastq.gz	ERR12634739_2.fastq.gz
ARM_20_5A	CCDB-35029	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634740_2.fastq.gz	ERR12634740_1.fastq.gz
ARM_20_7B	CCDB-35029	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634741_1.fastq.gz	ERR12634741_2.fastq.gz
ARM_83A	CCDB-35029	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634742_1.fastq.gz	ERR12634742_2.fastq.gz
ARM_20_9A	CCDB-35029	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634743_1.fastq.gz	ERR12634743_2.fastq.gz
BAV_20_41A	CCDB-35029	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12634745_2.fastq.gz	ERR12634745_1.fastq.gz
BAV_20_43A	CCDB-35029	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12634746_2.fastq.gz	ERR12634746_1.fastq.gz
COR_20_1A	CCDB-35029	1.201923076923077e-4	COR	FALSE	FALSE	ERR12634747_1.fastq.gz	ERR12634747_2.fastq.gz
COR_20_3B	CCDB-35029	1.201923076923077e-4	COR	FALSE	FALSE	ERR12634748_1.fastq.gz	ERR12634748_2.fastq.gz
COR_20_5A	CCDB-35029	1.201923076923077e-4	COR	FALSE	FALSE	ERR12634749_1.fastq.gz	ERR12634749_2.fastq.gz
COR_20_7B	CCDB-35029	1.201923076923077e-4	COR	FALSE	FALSE	ERR12634750_2.fastq.gz	ERR12634750_1.fastq.gz
COR_57B	CCDB-35029	1.189532117367169e-4	COR	FALSE	FALSE	ERR12634751_1.fastq.gz	ERR12634751_2.fastq.gz
COR_59B	CCDB-35029	1.201923076923077e-4	COR	FALSE	FALSE	ERR12634752_1.fastq.gz	ERR12634752_2.fastq.gz
COR_61B	CCDB-35029	1.201923076923077e-4	COR	FALSE	FALSE	ERR12634753_1.fastq.gz	ERR12634753_2.fastq.gz
COR_63A	CCDB-35029	1.201923076923077e-4	COR	FALSE	FALSE	ERR12634754_2.fastq.gz	ERR12634754_1.fastq.gz
COR_65B	CCDB-35029	1.201923076923077e-4	COR	FALSE	FALSE	ERR12634756_1.fastq.gz	ERR12634756_2.fastq.gz
HAI_20_11A	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634757_1.fastq.gz	ERR12634757_2.fastq.gz
HAI_20_13A	CCDB-35029	1.1773940345368918e-4	HAI	FALSE	FALSE	ERR12634758_2.fastq.gz	ERR12634758_1.fastq.gz
HAI_20_15A	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634759_1.fastq.gz	ERR12634759_2.fastq.gz
HAI_20_17A	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634760_1.fastq.gz	ERR12634760_2.fastq.gz
HAI_20_19A	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634761_1.fastq.gz	ERR12634761_2.fastq.gz
HAI_20_21B	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634762_2.fastq.gz	ERR12634762_1.fastq.gz
HAI_20_23A	CCDB-35029	1.2145748987854252e-4	HAI	FALSE	FALSE	ERR12634763_1.fastq.gz	ERR12634763_2.fastq.gz
HAI_20_25A	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634764_2.fastq.gz	ERR12634764_1.fastq.gz
HAI_20_27B	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634765_2.fastq.gz	ERR12634765_1.fastq.gz
HAI_20_29A	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634767_1.fastq.gz	ERR12634767_2.fastq.gz
HAI_20_31A	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634768_2.fastq.gz	ERR12634768_1.fastq.gz
HAI_20_33B	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634769_1.fastq.gz	ERR12634769_2.fastq.gz
HAI_20_35B	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634770_2.fastq.gz	ERR12634770_1.fastq.gz
HAI_20_37B	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634771_1.fastq.gz	ERR12634771_2.fastq.gz
HAI_20_39B	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634772_1.fastq.gz	ERR12634772_2.fastq.gz
HAI_20_41A	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634773_1.fastq.gz	ERR12634773_2.fastq.gz
HAI_20_43B	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634774_1.fastq.gz	ERR12634774_2.fastq.gz
HAI_20_9A	CCDB-35029	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634775_2.fastq.gz	ERR12634775_1.fastq.gz
MAD_15A	CCDB-35029	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634776_2.fastq.gz	ERR12634776_1.fastq.gz
MAD_17A	CCDB-35029	1.2044323109041271e-4	MAD	FALSE	FALSE	ERR12634778_1.fastq.gz	ERR12634778_2.fastq.gz
MAD_19B	CCDB-35029	1.0683760683760684e-4	MAD	FALSE	FALSE	ERR12634779_1.fastq.gz	ERR12634779_2.fastq.gz
MAD_21A	CCDB-35029	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634780_2.fastq.gz	ERR12634780_1.fastq.gz
MAD_23A	CCDB-35029	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634781_2.fastq.gz	ERR12634781_1.fastq.gz
MAD_25A	CCDB-35029	1.1952826179345516e-4	MAD	FALSE	FALSE	ERR12634782_1.fastq.gz	ERR12634782_2.fastq.gz
MAD_27B	CCDB-35029	9.457755359394704e-5	MAD	FALSE	FALSE	ERR12634783_1.fastq.gz	ERR12634783_2.fastq.gz
MAD_29A	CCDB-35029	1.1887151310228236e-4	MAD	FALSE	FALSE	ERR12634784_2.fastq.gz	ERR12634784_1.fastq.gz
MAD_31B	CCDB-35029	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634785_1.fastq.gz	ERR12634785_2.fastq.gz
MAD_33A	CCDB-35029	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634786_1.fastq.gz	ERR12634786_2.fastq.gz
MAD_35A	CCDB-35029	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634787_1.fastq.gz	ERR12634787_2.fastq.gz
MAD_37A	CCDB-35029	1.2010889873485296e-4	MAD	FALSE	FALSE	ERR12634789_1.fastq.gz	ERR12634789_2.fastq.gz
MAD_39A	CCDB-35029	1.1615900877645844e-4	MAD	FALSE	FALSE	ERR12634790_1.fastq.gz	ERR12634790_2.fastq.gz
MAD_43A	CCDB-35029	1.193633952254642e-4	MAD	FALSE	FALSE	ERR12634791_1.fastq.gz	ERR12634791_2.fastq.gz
MAD_45A	CCDB-35029	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634792_1.fastq.gz	ERR12634792_2.fastq.gz
MAD_47B	CCDB-35029	1.2137231632322798e-4	MAD	FALSE	FALSE	ERR12634793_1.fastq.gz	ERR12634793_2.fastq.gz
MAD_49A	CCDB-35029	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634794_2.fastq.gz	ERR12634794_1.fastq.gz
MAD_51A	CCDB-35029	1.1773940345368918e-4	MAD	FALSE	FALSE	ERR12634795_2.fastq.gz	ERR12634795_1.fastq.gz
MAD_53B	CCDB-35029	1.1773940345368918e-4	MAD	FALSE	FALSE	ERR12634796_1.fastq.gz	ERR12634796_2.fastq.gz
MAD_55B	CCDB-35029	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634797_2.fastq.gz	ERR12634797_1.fastq.gz
MAD_57A	CCDB-35029	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634798_2.fastq.gz	ERR12634798_1.fastq.gz
MAD_59A	CCDB-35029	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634800_1.fastq.gz	ERR12634800_2.fastq.gz
MAD_61A	CCDB-35029	1.201923076923077e-4	MAD	FALSE	FALSE	ERR12634801_2.fastq.gz	ERR12634801_1.fastq.gz
MAD_63A	CCDB-35029	1.1887151310228236e-4	MAD	FALSE	FALSE	ERR12634802_2.fastq.gz	ERR12634802_1.fastq.gz
PAN_53A	CCDB-35029	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12634803_2.fastq.gz	ERR12634803_1.fastq.gz
PAN_55A	CCDB-35029	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12634804_2.fastq.gz	ERR12634804_1.fastq.gz
TOO_20_11A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634805_2.fastq.gz	ERR12634805_1.fastq.gz
TOO_20_13B	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634806_1.fastq.gz	ERR12634806_2.fastq.gz
TOO_20_15A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634807_2.fastq.gz	ERR12634807_1.fastq.gz
TOO_20_19A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634808_2.fastq.gz	ERR12634808_1.fastq.gz
TOO_20_1A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634809_1.fastq.gz	ERR12634809_2.fastq.gz
TOO_20_21A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634811_1.fastq.gz	ERR12634811_2.fastq.gz
TOO_20_23A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634812_2.fastq.gz	ERR12634812_1.fastq.gz
TOO_20_25A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634813_2.fastq.gz	ERR12634813_1.fastq.gz
TOO_20_27B	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634814_2.fastq.gz	ERR12634814_1.fastq.gz
TOO_20_29A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634815_1.fastq.gz	ERR12634815_2.fastq.gz
TOO_20_31A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634816_2.fastq.gz	ERR12634816_1.fastq.gz
TOO_20_33A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634817_1.fastq.gz	ERR12634817_2.fastq.gz
TOO_20_35A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634818_2.fastq.gz	ERR12634818_1.fastq.gz
TOO_20_3A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634819_1.fastq.gz	ERR12634819_2.fastq.gz
TOO_20_5B	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634820_1.fastq.gz	ERR12634820_2.fastq.gz
TOO_20_7B	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634822_1.fastq.gz	ERR12634822_2.fastq.gz
TOO_20_9A	CCDB-35029	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634823_2.fastq.gz	ERR12634823_1.fastq.gz
WOR_20_21B	CCDB-35029	1.2145748987854252e-4	WOR	FALSE	FALSE	ERR12634824_2.fastq.gz	ERR12634824_1.fastq.gz
WOR_20_23A	CCDB-35029	1.2145748987854252e-4	WOR	FALSE	FALSE	ERR12634825_1.fastq.gz	ERR12634825_2.fastq.gz
WOR_20_25A	CCDB-35029	1.2145748987854252e-4	WOR	FALSE	FALSE	ERR12634826_1.fastq.gz	ERR12634826_2.fastq.gz
BEN_20_10A	CCDB-35031	1.201923076923077e-4	BEN	FALSE	FALSE	ERR12634827_2.fastq.gz	ERR12634827_1.fastq.gz
BEN_20_11A	CCDB-35031	1.201923076923077e-4	BEN	FALSE	FALSE	ERR12634828_1.fastq.gz	ERR12634828_2.fastq.gz
BEN_20_12B	CCDB-35031	1.2027583257604104e-4	BEN	FALSE	FALSE	ERR12634829_2.fastq.gz	ERR12634829_1.fastq.gz
BEN_20_13B	CCDB-35031	1.2002560546249866e-4	BEN	FALSE	FALSE	ERR12634830_2.fastq.gz	ERR12634830_1.fastq.gz
BEN_20_15B	CCDB-35031	1.2002560546249866e-4	BEN	FALSE	FALSE	ERR12634831_1.fastq.gz	ERR12634831_2.fastq.gz
BEN_20_18B	CCDB-35031	1.201923076923077e-4	BEN	FALSE	FALSE	ERR12634833_1.fastq.gz	ERR12634833_2.fastq.gz
BEN_20_1B	CCDB-35031	1.2002560546249866e-4	BEN	FALSE	FALSE	ERR12634834_1.fastq.gz	ERR12634834_2.fastq.gz
BEN_20_20A	CCDB-35031	1.2002560546249866e-4	BEN	FALSE	FALSE	ERR12634835_1.fastq.gz	ERR12634835_2.fastq.gz
BEN_20_21A	CCDB-35031	1.1977641735427205e-4	BEN	FALSE	FALSE	ERR12634836_1.fastq.gz	ERR12634836_2.fastq.gz
BEN_20_22A	CCDB-35031	1.2002560546249866e-4	BEN	FALSE	FALSE	ERR12634837_2.fastq.gz	ERR12634837_1.fastq.gz
BEN_20_23A	CCDB-35031	1.201923076923077e-4	BEN	FALSE	FALSE	ERR12634838_2.fastq.gz	ERR12634838_1.fastq.gz
BEN_20_24A	CCDB-35031	1.2002560546249866e-4	BEN	FALSE	FALSE	ERR12634839_2.fastq.gz	ERR12634839_1.fastq.gz
BEN_20_25B	CCDB-35031	1.201923076923077e-4	BEN	FALSE	FALSE	ERR12634840_1.fastq.gz	ERR12634840_2.fastq.gz
BEN_20_26B	CCDB-35031	1.201923076923077e-4	BEN	FALSE	FALSE	ERR12634841_2.fastq.gz	ERR12634841_1.fastq.gz
BEN_20_27A	CCDB-35031	1.1977641735427205e-4	BEN	FALSE	FALSE	ERR12634842_2.fastq.gz	ERR12634842_1.fastq.gz
BEN_20_28A	CCDB-35031	1.1647168443938295e-4	BEN	FALSE	FALSE	ERR12634845_2.fastq.gz	ERR12634845_1.fastq.gz
BEN_20_29A	CCDB-35031	1.201923076923077e-4	BEN	FALSE	FALSE	ERR12634846_2.fastq.gz	ERR12634846_1.fastq.gz
BEN_20_32A	CCDB-35031	1.201923076923077e-4	BEN	FALSE	FALSE	ERR12634847_1.fastq.gz	ERR12634847_2.fastq.gz
BEN_20_32B	CCDB-35031	1.1961086598266972e-4	BEN	FALSE	FALSE	ERR12634848_1.fastq.gz	ERR12634848_2.fastq.gz
BEN_20_33B	CCDB-35031	1.198593650117196e-4	BEN	FALSE	FALSE	ERR12634849_2.fastq.gz	ERR12634849_1.fastq.gz
BEN_20_7B	CCDB-35031	1.2010889873485296e-4	BEN	FALSE	FALSE	ERR12634850_1.fastq.gz	ERR12634850_2.fastq.gz
BEN_58A	CCDB-35031	1.198593650117196e-4	BEN	FALSE	FALSE	ERR12634851_2.fastq.gz	ERR12634851_1.fastq.gz
BEN_59A	CCDB-35031	1.2010889873485296e-4	BEN	FALSE	FALSE	ERR12634852_2.fastq.gz	ERR12634852_1.fastq.gz
BEN_61A	CCDB-35031	1.2002560546249866e-4	BEN	FALSE	FALSE	ERR12634853_1.fastq.gz	ERR12634853_2.fastq.gz
BEN_62B	CCDB-35031	1.2010889873485296e-4	BEN	FALSE	FALSE	ERR12634854_1.fastq.gz	ERR12634854_2.fastq.gz
BEN_63B	CCDB-35031	1.1994242763473532e-4	BEN	FALSE	FALSE	ERR12634856_1.fastq.gz	ERR12634856_2.fastq.gz
BEN_64B	CCDB-35031	1.1977641735427205e-4	BEN	FALSE	FALSE	ERR12634857_1.fastq.gz	ERR12634857_2.fastq.gz
BEN_65B	CCDB-35031	1.2002560546249866e-4	BEN	FALSE	FALSE	ERR12634858_2.fastq.gz	ERR12634858_1.fastq.gz
BEN_66A	CCDB-35031	1.2002560546249866e-4	BEN	FALSE	FALSE	ERR12634859_2.fastq.gz	ERR12634859_1.fastq.gz
CBN_20_51B	CCDB-35031	1.201923076923077e-4	CBN	FALSE	FALSE	ERR12634860_1.fastq.gz	ERR12634860_2.fastq.gz
CBN_20_52A	CCDB-35031	1.201923076923077e-4	CBN	FALSE	FALSE	ERR12634861_1.fastq.gz	ERR12634861_2.fastq.gz
CBN_20_52B	CCDB-35031	1.201923076923077e-4	CBN	FALSE	FALSE	ERR12634862_1.fastq.gz	ERR12634862_2.fastq.gz
CBN_20_53B	CCDB-35031	1.201923076923077e-4	CBN	FALSE	FALSE	ERR12634863_2.fastq.gz	ERR12634863_1.fastq.gz
CBN_20_51A	CCDB-35031	1.201923076923077e-4	CBN	FALSE	FALSE	ERR12634864_1.fastq.gz	ERR12634864_2.fastq.gz
CBN_20_53A	CCDB-35031	1.201923076923077e-4	CBN	FALSE	FALSE	ERR12634865_2.fastq.gz	ERR12634865_1.fastq.gz
TAR_19_49A	CCDB-35031	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634867_2.fastq.gz	ERR12634867_1.fastq.gz
TAR_19_50B	CCDB-35031	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634868_2.fastq.gz	ERR12634868_1.fastq.gz
TAR_19_51A	CCDB-35031	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634869_1.fastq.gz	ERR12634869_2.fastq.gz
TAR_19_52B	CCDB-35031	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634870_2.fastq.gz	ERR12634870_1.fastq.gz
TAR_19_53A	CCDB-35031	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634871_2.fastq.gz	ERR12634871_1.fastq.gz
TOO_20_38B	CCDB-35031	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634872_1.fastq.gz	ERR12634872_2.fastq.gz
TOO_20_40A	CCDB-35031	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634873_1.fastq.gz	ERR12634873_2.fastq.gz
TOO_20_42A	CCDB-35031	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634874_2.fastq.gz	ERR12634874_1.fastq.gz
TOO_20_44A	CCDB-35031	1.201923076923077e-4	TOO	FALSE	FALSE	ERR12634875_1.fastq.gz	ERR12634875_2.fastq.gz
