seqrun	sample	neg_control	cut_R2	fastq_R1	fastq_R2
BIONAME_LifePlan_batch1_2023_L001	S36FES_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S36FES_S1115_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S36FES_S1115_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S36UK2_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S36UK2_S1297_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S36UK2_S1297_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S36YRK_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S36YRK_S381_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S36YRK_S381_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S39SLU_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S39SLU_S818_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S39SLU_S818_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3AOKY_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3AOKY_S714_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3AOKY_S714_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3AYB8_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3AYB8_S702_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3AYB8_S702_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3B875_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3B875_S836_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3B875_S836_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3BDUM_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3BDUM_S857_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3BDUM_S857_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3C8M6_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3C8M6_S926_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3C8M6_S926_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3CKZ5_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3CKZ5_S666_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3CKZ5_S666_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3DDUH_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3DDUH_S270_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3DDUH_S270_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3DZ1M_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3DZ1M_S605_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3DZ1M_S605_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3F356_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3F356_S277_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3F356_S277_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3FHBC_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3FHBC_S602_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3FHBC_S602_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3G9XB_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3G9XB_S684_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3G9XB_S684_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3KYNX_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3KYNX_S699_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3KYNX_S699_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3MZOO_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3MZOO_S783_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3MZOO_S783_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3SYKN_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3SYKN_S1090_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3SYKN_S1090_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3T8UR_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3T8UR_S368_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3T8UR_S368_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3TOLS_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3TOLS_S1001_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3TOLS_S1001_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3UXGS_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3UXGS_S1165_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3UXGS_S1165_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3WBSN_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3WBSN_S971_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3WBSN_S971_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3X3N4_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3X3N4_S957_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3X3N4_S957_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3X8YD_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3X8YD_S483_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3X8YD_S483_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3ZNGS_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3ZNGS_S710_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3ZNGS_S710_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S3ZYJC_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3ZYJC_S662_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S3ZYJC_S662_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S41C6N_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S41C6N_S884_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S41C6N_S884_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S447X4_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S447X4_S980_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S447X4_S980_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S45OBR_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S45OBR_S446_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S45OBR_S446_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S45XWD_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S45XWD_S485_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S45XWD_S485_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S46E3G_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S46E3G_S1044_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S46E3G_S1044_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S46GAZ_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S46GAZ_S978_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S46GAZ_S978_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S477HP_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S477HP_S369_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S477HP_S369_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S482U5_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S482U5_S649_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S482U5_S649_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4A6S1_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4A6S1_S1020_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4A6S1_S1020_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4B9UP_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4B9UP_S1211_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4B9UP_S1211_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4BL3Z_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4BL3Z_S997_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4BL3Z_S997_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4CKAH_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4CKAH_S843_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4CKAH_S843_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4D6ZF_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4D6ZF_S709_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4D6ZF_S709_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4E3SU_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4E3SU_S680_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4E3SU_S680_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4JRJD_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4JRJD_S1021_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4JRJD_S1021_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4KEOC_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4KEOC_S831_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4KEOC_S831_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4L77J_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4L77J_S1101_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4L77J_S1101_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4MHUT_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4MHUT_S768_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4MHUT_S768_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4N5MK_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4N5MK_S1363_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4N5MK_S1363_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4R1PB_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4R1PB_S1338_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4R1PB_S1338_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4RHH9_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4RHH9_S328_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4RHH9_S328_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4THBJ_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4THBJ_S378_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4THBJ_S378_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4WR3N_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4WR3N_S447_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4WR3N_S447_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4WZGM_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4WZGM_S860_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4WZGM_S860_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4XL6K_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4XL6K_S1202_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4XL6K_S1202_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4XLYZ_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4XLYZ_S513_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4XLYZ_S513_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4YD9J_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4YD9J_S247_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4YD9J_S247_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4YO2N_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4YO2N_S658_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4YO2N_S658_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4YTYO_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4YTYO_S701_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4YTYO_S701_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4YWR1_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4YWR1_S1174_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4YWR1_S1174_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4YXM8_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4YXM8_S910_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4YXM8_S910_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S4ZZ55_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4ZZ55_S1118_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S4ZZ55_S1118_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S52J5F_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S52J5F_S1125_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S52J5F_S1125_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S52L6B_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S52L6B_S951_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S52L6B_S951_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S52Y6Z_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S52Y6Z_S1142_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S52Y6Z_S1142_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S53NKC_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S53NKC_S1069_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S53NKC_S1069_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S547T9_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S547T9_S293_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S547T9_S293_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S54JWS_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S54JWS_S1298_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S54JWS_S1298_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S54PAT_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S54PAT_S1351_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S54PAT_S1351_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S56UTG_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S56UTG_S767_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S56UTG_S767_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S57DEP_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S57DEP_S231_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S57DEP_S231_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5A7AZ_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5A7AZ_S712_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5A7AZ_S712_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5AHYB_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5AHYB_S799_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5AHYB_S799_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5BTFZ_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5BTFZ_S869_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5BTFZ_S869_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5CSFY_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5CSFY_S294_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5CSFY_S294_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5CSNG_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5CSNG_S1153_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5CSNG_S1153_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5DEZ6_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5DEZ6_S390_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5DEZ6_S390_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5DMMM_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5DMMM_S1094_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5DMMM_S1094_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5EJBB_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5EJBB_S844_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5EJBB_S844_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5EKD6_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5EKD6_S966_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5EKD6_S966_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5EZCT_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5EZCT_S478_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5EZCT_S478_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5G1RT_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5G1RT_S616_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5G1RT_S616_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5G9BG_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5G9BG_S574_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5G9BG_S574_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5GUTU_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5GUTU_S444_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5GUTU_S444_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5HG4L_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5HG4L_S1289_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5HG4L_S1289_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5KMM8_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5KMM8_S503_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5KMM8_S503_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5L35R_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5L35R_S511_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5L35R_S511_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5M2JW_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5M2JW_S956_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5M2JW_S956_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5MD1M_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5MD1M_S1129_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5MD1M_S1129_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5PDL8_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5PDL8_S637_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5PDL8_S637_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	S5PMH6_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5PMH6_S475_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-S5PMH6_S475_L001_R2_001.fastq.gz
